cif,a,b,c,alpha,beta,gamma
2241911,9.2854,7.59144,19.4452,90.0,102.818,90.0
2241922,10.6461,11.8994,18.2418,90.0,90.0,90.0
2241927,5.8434,7.9081,37.4435,90.0,90.0,90.0
2241931,12.5052,11.2594,18.77339,90.0,117.5722,90.0
2241933,11.683,8.594,20.083,90.0,100.59,90.0
2241934,11.3233,8.545,23.3869,90.0,99.053,90.0
2241936,4.0502,9.3817,12.1823,93.498,99.284,101.722
2241942,10.5572,11.0764,11.4408,104.622,97.327,90.695
2241944,4.8564,13.5188,6.7205,90.0,96.992,90.0
2241947,7.163,9.1309,29.694,90.0,90.0,90.0
2241951,11.7112,14.8703,15.9238,90.0,90.0,90.0
2241956,8.3367,10.7752,24.1016,90.0,90.0,90.0
2241957,7.5125,8.6671,15.3079,86.198,76.249,74.73
2241959,10.0958,15.8656,17.42358,90.0,123.40217,90.0
2241961,7.3861,8.5629,15.1619,75.839,79.196,70.1
2241963,16.0288,6.366,20.7156,90.0,105.183,90.0
2241973,14.7359,11.6708,16.2618,90.0,96.945,90.0
2241976,7.8145,9.7538,10.905,78.855,69.031,84.2
2241978,9.7997,10.0959,11.0401,96.618,102.741,113.902
2242000,11.8301,13.4254,22.3946,90.0,90.0,90.0
2242002,6.715,10.9591,11.1704,72.162,79.721,76.873
2242003,5.93756,13.0578,22.6513,90.0,90.0,90.0
2242006,7.874,8.9716,23.56867,96.61729,96.5292,93.993
2242008,10.7731,13.1932,17.0021,104.53,96.3822,110.8357
2242014,10.9268,18.967,15.98768,90.0,130.009,90.0
2242017,6.9094,7.5828,16.468,79.455,84.489,83.833
2242021,6.8658,8.7614,7.6691,90.0,120.5128,90.0
2242028,10.4577,24.4783,8.0978,90.0,90.0,90.0
2242029,10.4373,24.65,8.3992,90.0,90.0,90.0
2242031,5.0553,15.7573,19.5028,90.0,90.0,90.0
2300120,8.446,9.123,11.779,72.26,80.94,67.33
2300133,7.3803,10.382,9.7508,90.0,95.359,90.0
2300186,9.9503,13.1928,17.1498,90.0,90.0,90.0
2300304,4.736,10.819,12.206,90.273,101.096,89.977
2300305,24.003,4.7435,10.8255,90.0,90.185,90.0
2300307,10.1,11.365,11.3,90.0,97.464,90.0
2300323,11.7771,11.4544,14.9031,90.0,95.945,90.0
2300336,7.7598,9.9684,18.231,90.0,90.0,90.0
2300339,7.811,17.503,16.01353,90.0,105.03369,90.0
2300372,10.2659,15.4307,16.4124,90.0,90.0,90.0
2300374,4.99532,12.91819,35.9422,90.0,90.0,90.0
2300392,7.3188,11.2018,24.0156,90.0,90.0,90.0
2300451,7.84999,9.10539,20.31875,90.0,90.0,90.0
2300508,12.8209,7.0395,14.7623,90.0,96.82,90.0
2300509,4.7005,9.0136,21.5,90.0,90.0,90.0
2300559,13.5559,12.2134,12.6643,90.0,118.8339,90.0
2300568,11.3068,14.9595,19.6838,90.0,121.9522,90.0
2300571,5.9633,9.0417,18.4007,90.0,90.0,90.0
2300623,7.9986,8.2984,13.55,90.0,90.0,90.0
2300625,9.67099,19.57407,15.64921,90.0,102.1287,90.0
2310006,10.0511,4.9629,19.5625,90.0,96.772,90.0
2310010,5.103,5.343,6.901,104.76,100.42,100.08
2310130,9.249,9.854,10.144,90.0,90.0,90.0
2310142,10.1602,10.4228,16.3042,90.0,90.0,90.0
2310958,3.735,8.017,10.309,90.0,90.0,90.0
3000003,8.4223,10.1249,11.7854,100.942,99.816,94.821
3000021,14.8078,8.6073,18.21432,90.0,116.74152,90.0
3000023,14.83,8.5741,18.29594,90.0,116.75319,90.0
3500002,11.8698,5.6782,12.9832,90.0,107.681,90.0
3500016,10.99,11.41,13.062,109.668,106.72,104.309
3500031,4.3237,10.1666,16.3253,90.0,90.0,90.0
3500038,7.618,9.945,7.219,90.0,90.0,90.0
4000008,7.485,14.805,21.038,90.0,90.0,90.0
4000009,5.811,17.884,9.26721,90.0,116.94428,90.0
4000014,4.709,10.137,44.006,90.0,90.0,90.0
4000015,4.907,9.812,44.104,90.0,90.0,90.0
4000022,14.503,13.9152,31.148,90.0,90.644,90.0
4000023,14.5016,13.9153,31.139,90.0,90.804,90.0
4000025,8.8052,11.7986,17.7276,75.884,86.163,77.333
4000032,10.18,15.8992,23.2271,90.0,90.0,90.0
4000038,5.6947,7.6038,37.17,90.0,90.0,90.0
4000044,10.159,9.663,18.593,90.0,104.79,90.0
4000045,5.086,11.5,15.08,99.01,90.16,91.09
4000052,10.1444,12.8117,17.35,90.0,123.66887,90.0
4000057,14.9179,12.7554,21.35229,90.0,130.30049,90.0
4000063,6.2408,20.6215,36.4257,90.0,90.0,90.0
4000066,9.9657,12.1082,17.1501,90.0,90.0,90.0
4000081,14.3826,22.7555,8.9757,90.0,90.0,90.0
4000083,6.614,6.711,17.72,90.0,90.0,90.0
4000087,6.918,10.654,10.8806,104.09358,108.50658,108.93
4000107,9.6096,12.561,13.9736,90.0,109.239,90.0
4000135,9.7295,13.7023,20.9998,102.886,99.294,90.223
4000140,9.669,16.446,21.82515,90.0,111.25062,90.0
4000142,12.118,13.066,17.01112,90.0,123.46359,90.0
4000146,8.5034,13.8305,12.8083,90.0,98.785,90.0
4000208,13.23,13.35,14.904,77.02,78.99,80.47
4000212,4.121,8.376,26.321,90.0,90.0,90.0
4000231,7.3521,8.5698,8.5925,70.784,73.569,69.889
4000234,6.4403,9.518,12.809,90.0,90.0,90.0
4000252,4.814,8.53,15.214,90.0,99.09,90.0
4000254,4.5998,15.43,6.5861,90.0,100.719,90.0
4000255,4.6435,13.4512,6.4767,90.0,100.258,90.0
4000268,14.932,8.976,10.1,90.0,127.96,90.0
4000274,9.9702,12.2534,17.4585,90.0,90.0,90.0
4000285,5.4635,7.7205,9.976,108.802,97.615,87.92
4000286,5.5191,7.7183,10.051,71.551,82.552,87.627
4000300,9.4111,9.1066,9.94717,90.0,119.96754,90.0
4000303,10.737,12.277,13.456,88.45,97.41,111.86
4000308,13.006,13.322,22.97,99.79,95.59,102.04
4000316,14.293,12.398,14.148,90.0,109.211,90.0
4000317,10.702,10.969,16.108,72.975,84.058,81.564
4000323,10.663,19.361,19.70429,90.0,108.249,90.0
4000343,4.9097,5.7619,9.8317,78.114,87.748,85.626
4000348,5.3009,24.0823,14.0496,90.0,111.80782,90.0
4000357,11.8366,25.055,13.3242,90.0,102.942,90.0
4000369,12.7732,12.4173,19.25674,90.0,118.09736,90.0
4000370,15.6091,13.3064,19.4502,90.0,93.721,90.0
4000371,10.6499,19.0944,15.0019,90.0,105.227,90.0
4000373,15.7641,20.947,10.0739,90.0,106.907,90.0
4000380,3.9919,17.836,13.888,90.0,95.901,90.0
4000392,11.681,13.303,13.344,61.103,68.788,74.871
4000394,12.702,14.933,20.219,102.594,105.874,103.861
4000396,14.3635,12.0029,16.9974,90.0,113.381,90.0
4000418,7.1549,11.9854,20.579,90.0,90.0,90.0
4000419,7.796,11.825,23.588,82.83,86.091,89.365
4000426,10.0364,19.0397,14.6644,90.0,98.192,90.0
4000429,11.667,19.309,15.5316,90.0,130.71571,90.0
4000432,8.628,11.75,15.94918,90.0,118.38887,90.0
4000434,8.8842,16.646,16.89009,90.0,115.36913,90.0
4000437,14.232,12.391,14.194,90.0,108.743,90.0
4000440,15.573,10.764,19.106,90.0,101.762,90.0
4000443,9.9659,11.3618,17.525,73.833,87.377,87.482
4000448,11.355,9.388,15.734,90.0,105.45,90.0
4000452,5.0432,7.2468,8.3499,107.489,92.444,109.338
4000463,5.345,7.722,22.828,84.24,84.18,78.44
4000536,9.0385,15.8224,17.4504,90.0,90.0,90.0
4000538,10.163,16.856,27.51744,90.0,108.19324,90.0
4000539,15.089,5.4096,8.0336,90.0,93.31,90.0
4000546,11.0337,7.1902,17.3285,90.0,128.59954,90.0
4000580,13.1446,15.4921,19.68064,90.0,120.5855,90.0
4000606,19.421,3.7296,20.57,90.0,108.14,90.0
4000608,7.1981,11.962,17.4481,90.0,90.0,90.0
4000622,10.086,17.585,11.77048,90.0,121.31194,90.0
4000638,14.241,10.358,18.104,90.0,110.074,90.0
4000641,12.17,15.244,20.78045,90.0,115.04667,90.0
4000645,13.064,12.7709,21.06733,90.0,113.02526,90.0
4000648,8.1539,8.9432,20.705,90.0,94.192,90.0
4000678,7.797,10.047,13.577,110.18,105.46,93.9
4000688,10.392,15.555,12.465,90.0,113.99,90.0
4000690,10.3603,15.631,12.23658,90.0,111.81621,90.0
4000699,8.291,10.984,14.431,90.0,90.0,90.0
4000701,8.711,11.8136,40.528,89.448,87.3821,83.2487
4000703,5.9336,7.31,22.707,82.283,82.706,78.117
4000704,8.358,17.836,13.891,90.0,96.544,90.0
4000715,15.915,3.923,25.855,90.0,94.5,90.0
4000716,3.9748,14.965,15.68,117.59,90.78,93.57
4000717,7.1517,22.9276,9.77053,90.0,128.85756,90.0
4000755,11.2398,11.0673,16.6253,90.0,98.927,90.0
4000760,13.464,19.717,29.985,90.0,90.0,90.0
4000825,7.738,19.085,9.148,90.0,102.262,90.0
4000829,7.2383,24.673,30.0729,90.0,94.671,90.0
4000832,7.228,24.997,30.902,90.0,93.167,90.0
4000834,7.4852,24.226,30.107,90.0,93.299,90.0
4000838,7.203,7.349,11.965,86.505,75.196,82.632
4000867,6.947,12.607,29.459,90.0,90.0,90.0
4000878,7.1255,11.4922,16.5104,71.958,83.543,82.168
4000884,10.4094,5.8636,19.56501,90.0,111.63697,90.0
4000885,9.226,13.978,18.155,90.0,90.0,90.0
4000886,13.4507,13.832,14.872,90.0,90.0,90.0
4000896,11.616,12.503,14.891,90.0,90.0,90.0
4000900,11.105,9.934,16.338,90.0,96.17,90.0
4000908,10.68,11.343,12.629,73.756,77.772,85.484
4000918,14.3821,4.7383,21.25494,90.0,122.3343,90.0
4000924,10.5911,16.0352,3.8021,90.0,95.607,90.0
4000935,9.5351,9.4676,14.5813,90.0,110.68281,90.0
4000940,6.76552,13.4648,22.7353,90.0,90.0,90.0
4000956,9.0264,9.906,16.8195,90.0,90.0,90.0
4000967,11.852,16.975,18.27359,90.0,115.36597,90.0
4000968,7.8416,4.8947,29.83623,90.0,97.88659,90.0
4000981,56.717,4.1874,11.1892,90.0,94.912,90.0
4000982,5.6136,7.2956,36.15815,90.0,96.03899,90.0
4000996,8.382,21.511,16.292,90.0,97.587,90.0
4001010,14.9941,9.1881,15.3393,90.0,100.5752,90.0
4001012,13.283,10.4078,17.22,90.0,100.181,90.0
4001018,6.1739,7.36,26.259,90.0,94.51,90.0
4001021,12.544,6.8773,19.98681,90.0,116.16753,90.0
4001030,7.6306,12.438,18.824,90.0,90.0,90.0
4001032,12.9582,13.1246,20.0338,106.486,100.577,98.147
4001034,16.171,16.194,16.754,113.524,90.951,107.56
4001037,11.6719,13.2121,20.8465,72.96,80.787,86.489
4001047,13.6623,13.9688,18.0454,90.0,111.235,90.0
4001055,11.6795,19.9926,8.9249,90.0,93.168,90.0
4001056,9.4541,16.3285,17.75562,90.0,121.95934,90.0
4001061,27.808,5.5222,17.8631,90.0,117.876,90.0
4001065,8.0243,10.283,18.892,78.1,78.59,76.55
4001068,13.876,8.933,19.039,90.0,111.37,90.0
4001069,9.2018,9.991,15.9863,80.069,82.155,88.526
4001070,9.3152,11.1894,17.3774,90.0,94.253,90.0
4001099,12.474,17.861,20.432,90.0,103.26,90.0
4001130,7.179,14.634,23.13514,90.0,106.95317,90.0
4001142,3.948,11.007,27.62441,90.0,97.93858,90.0
4001175,7.081,7.3612,10.515,99.32,88.59,105.95
4001221,9.015,9.4739,19.7373,88.964,78.938,85.489
4001238,6.427,11.786,12.2672,90.0,120.11379,90.0
4001240,6.279,11.203,11.99414,90.0,119.52581,90.0
4001245,20.68,6.6343,13.909,90.0,92.946,90.0
4001246,6.2126,28.296,7.5789,90.0,90.53,90.0
4001247,12.8678,11.695,15.7404,90.0,97.791,90.0
4001257,14.501,15.714,18.541,90.0,111.17,90.0
4001258,11.299,15.75,18.49742,90.0,121.53605,90.0
4001270,8.4009,9.3243,11.391,90.0,90.0,90.0
4001276,15.6251,16.3217,18.1244,90.0,90.0,90.0
4001297,8.7534,8.747,12.72,90.0,97.63,90.0
4001298,9.1263,9.1429,21.45,90.0,98.65,90.0
4001326,7.07,21.881,26.967,90.0,90.0,90.0
4001338,11.276,8.917,39.43487,90.0,104.64503,90.0
4001354,8.8065,11.6863,19.7851,90.0,96.134,90.0
4001358,39.063,5.3131,9.677,90.0,94.6,90.0
4001371,7.25373,11.99777,27.5001,90.0,90.0,90.0
4001374,8.534,14.165,21.697,90.0,90.0,90.0
4001378,10.7701,6.3786,11.859,90.0,95.931,90.0
4001387,10.2537,10.0601,14.1851,90.0,92.262,90.0
4001395,6.4509,15.3058,10.3448,90.0,116.54109,90.0
4001396,7.6398,13.261,21.3062,90.0,90.0,90.0
4001397,8.0293,8.5357,17.3571,90.0,90.0,90.0
4001398,7.558,8.286,12.763,77.809,75.389,71.894
4001442,21.3215,12.6721,13.4677,90.0,121.974,90.0
4001443,21.2692,12.5647,13.4995,90.0,121.843,90.0
4001447,18.8494,10.8373,19.0705,90.0,102.786,90.0
4001451,6.7661,12.4648,17.1841,90.0,90.0,90.0
4001501,7.6212,13.336,18.566,90.0,90.0,90.0
4001510,10.811,13.048,10.906,90.0,117.287,90.0
4001521,15.1307,8.423,16.6322,90.0,100.42,90.0
4001532,16.8243,17.4251,18.9027,106.185,101.5,112.613
4001540,7.513,7.585,28.128,92.498,92.18,116.885
4001542,11.692,18.023,16.48853,90.0,134.44722,90.0
4001553,5.5215,7.5087,19.083,93.13,90.752,108.131
4001566,8.9807,18.1461,12.85518,90.0,121.28362,90.0
4001593,13.2042,11.2894,19.95052,90.0,127.00934,90.0
4001601,8.8327,19.0411,16.06147,90.0,111.18725,90.0
4001610,6.81,9.037,25.214,92.057,94.654,108.591
4001613,12.2473,25.914,25.9141,90.0,90.0,90.0
4001623,27.6,5.633,7.961,90.0,95.498,90.0
4001625,13.582,10.8173,14.7037,90.0,110.628,90.0
4001633,7.578,12.717,15.016,90.0,90.0,90.0
4001659,11.536,8.2371,12.475,90.0,113.73,90.0
4001672,13.4677,4.7775,18.7642,90.0,94.002,90.0
4001706,9.186,11.811,17.1785,90.0,102.432,90.0
4001709,18.0043,21.1164,18.1594,90.0,93.344,90.0
4001714,21.936,7.164,19.39276,90.0,116.4409,90.0
4001716,9.629,9.9,12.559,105.43,84.4,117.18
4001766,8.771,15.632,17.623,71.72,86.96,86.73
4001821,7.1634,7.3956,19.2069,93.698,90.474,105.266
4001830,14.4807,4.55923,20.7613,90.0,110.159,90.0
4001832,6.9337,7.5281,26.576,90.0,90.0,90.0
4001835,9.846,13.394,17.194,95.74,90.447,109.394
4001890,9.148,19.763,9.189,90.0,119.657,90.0
4001938,11.2462,15.9973,17.6594,90.0,90.0,90.0
4001953,7.1443,14.051,34.143,90.0,90.0,90.0
4001955,7.1162,14.2075,31.179,90.0,90.0,90.0
4001961,12.466,14.607,17.777,90.0,122.27,90.0
4001964,10.135,22.637,14.759,90.0,94.415,90.0
4002003,9.929,10.846,12.603,90.0,92.511,90.0
4002008,40.89,6.142,19.32,90.0,100.44,90.0
4002017,10.4084,12.4262,21.8325,90.0,90.0,90.0
4002020,10.6965,12.8584,20.0495,90.0,90.0,90.0
4002027,8.9848,10.0585,13.0237,82.866,75.195,78.641
4002039,12.997,13.035,13.301,90.0,91.472,90.0
4002042,8.1665,11.646,13.6587,107.664,102.114,96.172
4002136,9.4194,9.3271,12.3699,90.0,96.78,90.0
4002149,9.4743,28.0922,28.4095,90.0,90.0,90.0
4002171,8.2365,12.1468,24.7923,90.0,90.0,90.0
4002174,8.661,19.541,26.66,110.509,90.715,92.601
4002203,8.357,5.95,19.356,90.0,97.453,90.0
4002205,5.9541,38.9909,15.7295,90.0,90.0471,90.0
4002216,6.918,11.37,12.818,94.998,90.884,107.171
4002316,10.7455,6.3469,20.64673,90.0,106.00231,90.0
4002679,4.4434,11.2688,13.7677,83.8913,81.48,83.1354
4002689,10.3481,11.3487,11.90734,90.0,122.92117,90.0
4020015,6.589,8.452,10.757,108.41,96.9,92.79
4020018,9.7591,11.4941,13.7768,78.389,83.621,65.844
4020019,11.4168,11.4846,12.6673,100.841,113.661,95.133
4020024,15.881,8.831,18.638,90.0,121.0891,90.0
4020026,10.9138,14.241,15.8931,83.7604,69.9967,76.1331
4020028,11.6288,14.1821,14.4777,90.0,90.0,90.0
4020032,7.9032,12.26,23.177,90.0,90.0,90.0
4020048,9.147,24.654,10.642,90.0,103.71,90.0
4020050,10.1891,15.7633,26.655,90.0,90.0,90.0
4020054,7.51,13.032,17.93788,90.0,104.89412,90.0
4020056,7.3819,16.9618,22.3703,90.0,90.0,90.0
4020063,10.814,13.7985,23.5044,90.0,90.0,90.0
4020065,8.549,10.236,35.646,90.0,90.0,90.0
4020074,6.102,9.911,30.75,90.0,90.0,90.0
4020075,5.6757,21.665,17.20747,90.0,105.15187,90.0
4020084,6.886,10.615,14.45,98.52,100.7,91.32
4020085,33.157,8.369,17.171,90.0,96.033,90.0
4020095,10.1964,14.2476,18.0359,90.0,91.374,90.0
4020098,6.302,7.868,28.868,90.0,90.0,90.0
4020109,7.484,12.286,16.015,101.624,91.596,101.812
4020123,8.2004,22.606,8.5199,90.0,117.599,90.0
4020126,8.3622,10.5641,15.7433,90.0,90.0,90.0
4020136,31.545,6.9687,11.2953,90.0,94.753,90.0
4020138,10.265,11.501,20.442,90.0,90.0,90.0
4020139,11.5806,22.8486,12.1009,90.0,113.623,90.0
4020141,10.4748,13.6047,16.53856,90.0,126.82085,90.0
4020142,12.022,14.461,17.705,109.199,88.999,107.507
4020146,16.1895,10.3998,21.2941,90.0,92.68,90.0
4020151,19.684,5.4468,20.36,90.0,118.43,90.0
4020153,7.8196,11.4374,19.142,90.0,90.0,90.0
4020154,8.1041,10.5248,10.7006,102.898,95.855,107.391
4020155,12.3939,13.7953,14.2655,107.587,113.209,90.358
4020163,10.159,11.094,17.907,90.0,90.0,90.0
4020165,8.872,17.86,10.311,90.0,94.796,90.0
4020166,5.4049,8.413,17.658,90.0,92.23,90.0
4020167,8.87,5.2473,21.735,90.0,97.428,90.0
4020168,6.4713,27.311,14.938,90.0,90.22,90.0
4020170,6.419,17.531,22.374,90.0,90.0,90.0
4020178,9.287,9.393,10.735,81.726,72.983,71.805
4020180,7.2938,14.2335,18.4191,90.0,90.0,90.0
4020183,12.6599,8.1333,23.943,90.0,105.33,90.0
4020186,7.6413,19.59,13.13358,90.0,112.50149,90.0
4020193,10.0857,15.8359,17.7444,90.0,90.0,90.0
4020201,5.9611,7.5339,11.4495,76.697,77.861,85.168
4020208,17.9579,7.8494,11.428,90.0,120.223,90.0
4020213,10.5215,14.6712,24.061,90.0,90.0,90.0
4020216,6.3071,12.1522,32.017,90.0,90.0,90.0
4020220,8.1622,25.266,8.8758,90.0,115.558,90.0
4020224,8.266,11.948,27.816,90.0,90.0,90.0
4020229,10.417,11.773,14.433,77.35,81.38,69.06
4020230,12.992,10.203,18.76,90.0,100.5181,90.0
4020235,8.917,12.313,17.64258,90.0,111.65552,90.0
4020238,9.389,9.676,10.123,113.56,105.94,86.43
4020245,7.9794,17.79,22.872,90.0,90.0,90.0
4020264,5.797,13.722,11.819,90.0,93.498,90.0
4020267,13.545,7.808,20.667,90.0,116.287,90.0
4020268,8.478,9.898,17.187,90.0,91.297,90.0
4020271,10.6129,12.1178,22.3579,101.088,90.658,104.314
4020272,8.1512,11.4529,12.7178,88.247,101.391,103.868
4020273,6.1,7.694,21.66,90.0,94.72,90.0
4020277,12.61,8.781,13.849,90.0,90.14,90.0
4020294,18.71955,7.3616,17.2719,90.0,121.02156,90.0
4020297,9.566,10.902,14.003,90.0,90.0,90.0
4020298,6.277,10.693,14.43,90.0,100.45,90.0
4020300,7.7142,12.489,16.4407,90.0,90.0,90.0
4020305,9.4969,14.4534,21.8742,90.0,90.0,90.0
4020308,8.5188,8.1021,17.7649,90.0,98.111,90.0
4020314,10.7023,5.7153,17.97661,90.0,112.47764,90.0
4020316,5.513,12.528,26.192,90.0,90.0,90.0
4020317,15.8881,9.5511,25.25016,90.0,128.6212,90.0
4020327,9.489,13.346,36.686,90.0,90.0,90.0
4020328,8.797,8.925,31.697,90.0,90.0,90.0
4020330,8.434,10.485,25.37,90.0,90.0,90.0
4020331,11.679,17.481,20.736,90.0,90.0,90.0
4020335,8.347,11.71,19.73405,90.0,106.82639,90.0
4020337,16.757,10.0442,22.95,90.0,98.946,90.0
4020347,14.485,15.0017,20.52,107.187,89.553,104.129
4020350,5.5724,12.1744,24.426,90.0,90.0,90.0
4020352,17.506,6.9612,26.31825,90.0,116.64442,90.0
4020353,7.3906,12.5141,18.0913,90.0,98.244,90.0
4020357,15.2205,6.8785,18.554,90.0,108.506,90.0
4020368,12.3362,16.4812,17.855,90.0,90.0,90.0
4020369,12.311,8.18,31.303,90.0,99.872,90.0
4020371,13.678,15.941,17.499,90.0,103.49,90.0
4020380,14.755,12.198,6.98,90.0,97.27,90.0
4020381,6.1799,6.1865,18.381,90.0,90.0,90.0
4020384,13.2179,18.0859,22.4324,106.191,90.743,101.502
4020387,14.013,13.884,12.1079,90.0,120.106,90.0
4020389,8.1636,8.7184,10.1021,79.409,74.124,81.613
4020391,9.8902,10.0941,23.188,90.0,90.0,90.0
4020395,7.9459,10.902,12.047,96.386,94.215,95.746
4020402,4.354,22.74,11.76846,90.0,95.91424,90.0
4020407,7.3216,21.448,28.651,90.0,90.0,90.0
4020416,9.792,10.144,22.818,90.0,90.0,90.0
4020426,11.7597,12.5439,13.2635,108.493,102.329,107.814
4020427,8.201,12.235,35.164,90.0,90.0,90.0
4020435,5.7176,10.4131,17.571,90.0,96.229,90.0
4020438,16.1589,8.0433,23.54534,90.0,130.09068,90.0
4020447,7.2232,7.5093,7.8888,107.757,103.321,115.075
4020449,7.972,8.15,12.401,85.164,88.471,71.878
4020457,6.325,10.4854,24.049,90.0,90.0,90.0
4020459,16.8495,4.0353,14.816,90.0,94.338,90.0
4020461,38.2555,4.6699,14.6279,90.0,94.597,90.0
4020463,7.4427,14.1667,16.6939,90.0,90.0,90.0
4020465,7.2367,18.3386,8.7228,90.0,99.587,90.0
4020471,12.1972,8.5235,18.44451,90.0,124.73271,90.0
4020477,14.3118,7.8572,14.4216,90.0,114.959,90.0
4020482,5.7312,8.9039,37.933,90.0,90.0,90.0
4020486,12.8987,15.5092,13.2871,90.0,115.029,90.0
4020489,11.439,20.49,21.137,90.0,90.0,90.0
4020492,18.322,8.456,16.45,90.0,114.74,90.0
4020495,9.31,13.8731,17.3108,106.925,101.196,96.105
4020520,9.7136,12.0508,12.8856,107.365,104.062,97.428
4020523,8.6162,22.137,12.4884,90.0,93.563,90.0
4020532,8.314,18.175,14.129,90.0,91.634,90.0
4020537,8.0018,8.7268,11.845,91.4834,107.9121,114.6969
4020541,9.365,10.6994,13.7621,90.0,90.0,90.0
4020542,5.9478,8.3754,17.855,90.0,97.62,90.0
4020555,4.4236,13.5218,36.256,90.0,90.0,90.0
4020567,10.3555,13.0681,19.1888,90.0,90.0,90.0
4020571,13.948,11.955,14.073,90.0,95.826,90.0
4020577,9.8995,10.8708,12.4037,80.6686,78.7828,84.5341
4020583,6.436,3.8375,12.85848,90.0,104.31354,90.0
4020584,9.394,11.7905,15.6033,90.616,106.735,89.838
4020588,8.323,25.216,10.559,90.0,104.92,90.0
4020591,9.946,10.576,13.7903,90.0,116.18081,90.0
4020593,10.9213,11.6525,9.3047,90.0,93.432,90.0
4020594,10.1688,10.8693,14.64611,90.0,117.25944,90.0
4020596,26.63836,9.494,18.82902,90.0,134.96399,90.0
4020616,6.246,11.712,12.776,93.91,94.64,93.54
4020618,9.9277,11.5704,13.2704,100.517,87.858,107.424
4020625,5.6712,8.6976,12.308,96.964,90.165,90.255
4020639,6.0884,10.5868,26.996,90.0,90.0,90.0
4020647,10.23,12.844,20.36,90.0,90.0,90.0
4020649,7.096,9.3289,17.3403,90.0,94.526,90.0
4020652,6.679,33.845,11.48031,90.0,117.94969,90.0
4020656,5.497,9.9352,23.478,90.0,90.0,90.0
4020660,14.789,6.036,20.08546,90.0,119.016,90.0
4020661,6.0925,12.0434,21.4699,90.0,96.706,90.0
4020663,7.9987,15.5029,16.54813,90.0,104.12097,90.0
4020665,10.2182,15.511,16.1676,90.0,90.0,90.0
4020670,10.1163,13.3844,18.6525,73.316,77.567,68.352
4020680,10.1624,15.3277,23.27453,90.0,111.70044,90.0
4020681,20.296,13.134,18.991,90.0,116.989,90.0
4020685,14.602,9.4947,19.285,90.0,105.271,90.0
4020686,11.284,9.34,20.70209,90.0,119.1546,90.0
4020688,10.3524,9.7016,31.2564,90.0,94.7012,90.0
4020689,9.279,9.314,47.04,90.0,90.0,90.0
4020696,9.3031,14.1979,16.611,90.0,107.89989,90.0
4020708,9.808,11.955,17.065,90.0,90.0,90.0
4020734,10.1562,10.4485,19.7286,90.0,90.0,90.0
4020743,8.9226,15.143,11.6506,90.0,108.742,90.0
4020744,9.4903,11.1867,16.2401,84.059,78.766,82.3
4020755,10.807,9.6599,12.5622,90.0,113.0678,90.0
4020763,7.1979,9.1954,17.7887,98.044,101.57,98.183
4020766,12.03,13.764,20.79845,90.0,122.02336,90.0
4020767,6.9904,14.747,19.04793,90.0,102.38578,90.0
4020770,6.656,14.038,40.714,90.0,90.0,90.0
4020775,7.669,9.014,9.62,96.01,89.72,111.26
4020780,9.379,10.385,12.99,90.0,103.91,90.0
4020781,7.2803,8.572,26.718,90.0,90.0,90.0
4020787,7.1376,7.597,36.333,90.0,90.0,90.0
4020795,9.6661,9.9694,21.165,90.0,90.0,90.0
4020798,5.9032,15.6841,12.9404,90.0,100.906,90.0
4020799,6.9869,10.6937,20.5161,90.0,90.0,90.0
4020812,12.8067,7.4743,22.3194,90.0,102.372,90.0
4020813,8.969,12.185,20.729,90.0,90.0,90.0
4020822,11.3287,21.4409,14.6543,90.0,102.941,90.0
4020828,12.9,7.216,14.02501,90.0,119.36582,90.0
4020829,9.654,12.542,13.779,102.905,105.5,107.444
4020846,7.3919,17.188,13.0077,90.0,104.885,90.0
4020847,9.7071,15.745,12.423,90.0,95.37,90.0
4020860,8.8039,11.4004,15.9721,90.0,90.0,90.0
4020874,9.4694,16.0213,21.933,98.113,101.122,89.388
4020876,11.8157,8.0795,16.18148,90.0,122.28668,90.0
4020877,7.67,12.2458,16.1077,109.921,87.329,107.455
4020883,6.1267,19.345,16.534,90.0,94.59,90.0
4020885,8.755,9.721,21.31,90.0,90.0,90.0
4020889,18.2506,9.7929,18.982,90.0,109.54,90.0
4020892,9.6724,11.9518,22.0645,80.273,86.782,73.459
4020906,7.3023,16.5752,17.3959,90.0,90.0,90.0
4020907,5.232,9.09,32.408,90.0,90.0,90.0
4020914,8.8149,15.1543,22.3292,90.0,90.0,90.0
4020921,13.4469,6.3523,13.8002,90.0,95.137,90.0
4020926,5.1685,10.5789,36.6393,90.0,90.0,90.0
4020928,9.0725,9.5766,16.959,90.0,90.0,90.0
4020941,5.4949,25.2753,44.8648,90.0,90.0,90.0
4020953,10.0311,14.3847,14.4305,111.406,105.546,98.728
4020954,9.65,14.809,14.9244,111.734,101.556,100.583
4020956,17.7406,14.9259,17.8418,90.0,111.377,90.0
