cif,a,b,c,alpha,beta,gamma
2005686,12.0827,9.0555,6.506,94.1277,94.8055,93.4847
1505920,14.0417,11.666,8.681,95.3565,95.9955,90.51
7227437,23.1358,10.9733,7.0191,94.4221,89.5834,91.2432
4302529,18.2177,9.7115,8.6552,96.3689,95.0981,91.0342
2219818,16.8452,14.1607,4.2812,90.0794,88.7462,89.8031
1516981,15.1529,9.212,8.2457,95.2121,94.9386,90.993
4024893,11.8919,10.023,8.0708,94.9837,94.7308,95.836
4026451,22.0831,17.9469,10.2415,92.7522,90.702,92.4493
7221142,22.2654,16.3252,10.0783,92.5286,92.5099,95.7928
2018981,9.7784,7.6977,5.9344,93.605,94.1906,93.5909
7000101,23.3685,7.7455,5.5944,95.6428,86.5003,86.4692
4104926,15.7109,13.481,10.0891,91.4536,93.5126,94.4937
2200340,15.5055,13.5515,11.2787,94.9919,97.7279,89.9496
4083331,16.061,13.2813,11.4619,89.8359,92.7653,91.6629
4300367,24.698,15.0107,7.7794,93.8721,89.4055,94.0766
4022926,16.8771,11.5882,5.8011,93.0916,90.2725,93.7138
2007396,20.4964,17.8351,8.4352,93.3948,92.5814,92.0156
2206780,15.7404,11.7642,10.0096,95.0828,95.8739,93.3019
8102005,9.7306,8.5515,7.5562,92.6476,93.2675,91.932
4114786,19.7727,10.1151,6.9585,96.6309,88.986,89.901
4504864,14.143,9.4718,7.4575,93.0199,92.876,90.8624
2233174,18.3099,16.7371,14.6823,91.4166,91.1142,89.6098
7051258,11.3679,9.4792,8.1115,92.7721,93.5483,92.4088
1540567,16.2962,15.0792,14.7001,97.6993,92.3625,93.8045
2014326,7.6124,6.1263,4.5095,97.7859,97.3318,97.2554
7155052,13.7101,11.8288,7.3634,94.454,90.5208,92.6928
1543828,20.8534,17.9493,10.3013,91.6705,91.2316,95.2179
2012161,15.7397,11.2899,6.1762,95.7772,93.6027,93.0775
4082494,9.6378,8.5764,7.5261,91.4033,92.1482,90.9846
4028289,16.5888,7.9912,7.4653,93.9133,90.9681,87.7746
4026819,12.4256,10.2018,7.0259,93.7513,92.7844,98.2249
4327646,16.264,13.2826,9.5217,95.0054,97.3277,90.6208
1514494,19.2118,14.8336,12.7107,90.7436,92.2002,89.8849
4325804,16.8079,15.7555,14.8356,95.1609,93.5935,98.6119
2219812,22.4066,8.7525,6.2568,94.7503,93.411,89.4613
4324687,21.9455,19.1459,10.2691,93.6541,90.8885,91.9784
2017728,9.6475,8.81,7.8319,89.9816,91.078,88.7762
2017372,15.6962,13.1062,9.1605,92.6312,94.0589,95.7097
2017754,19.1752,9.6161,5.4441,92.1143,87.6688,93.7626
4031319,15.7338,14.6194,13.1312,93.4835,91.4343,97.5903
7105442,8.2838,7.2379,6.3136,96.7728,96.4232,95.6414
4304660,28.0514,16.0961,8.5891,92.2488,87.4454,92.7333
1503240,16.9145,12.4225,6.9141,94.2292,91.4105,90.7405
4108855,19.6711,15.9917,10.1224,91.4979,92.6065,93.6749
2212690,21.0526,9.9116,5.6235,93.6554,88.3851,90.8611
2234675,20.1156,15.5765,5.6338,90.2653,90.2262,100.1989
1519831,17.4714,11.0456,3.9408,88.3441,78.2519,87.9974
4067483,13.3972,10.2041,8.625,92.6571,93.52,90.1935
2204208,9.5968,8.5645,7.0671,91.6886,92.6492,90.617
2210717,19.3956,13.0373,10.3418,94.4817,94.1392,93.1395
2011300,14.7693,13.5523,8.123,94.591,94.0446,89.4655
2210376,12.7021,16.0832,3.6189,61.6396,72.2222,75.813
4314659,28.6595,8.4068,6.4853,94.4005,80.9713,92.5938
4072453,12.8525,11.1527,8.4355,90.9598,90.3611,91.2711
7115395,13.6911,7.8247,5.3816,95.1964,94.6574,91.0686
1506246,16.8316,13.2577,8.1942,92.6061,94.1318,95.9203
7227534,20.5105,13.692,6.3618,90.506,88.0103,90.0224
3500034,17.1179,7.8238,6.1233,95.6409,93.4693,89.246
4342917,22.4582,12.6914,9.0779,95.2231,95.2951,93.2445
4303435,19.6417,16.8563,10.9386,93.2042,93.3921,96.17
7027971,14.4018,11.7059,10.5697,90.5186,93.817,91.2584
4106403,18.8479,12.6842,11.7447,89.2068,93.4074,89.3009
4112333,21.0452,12.7903,11.9724,93.104,94.047,89.8208
4104514,17.1605,9.579,6.1436,93.5204,89.765,88.611
4318990,15.7832,12.5972,10.9394,91.6868,94.0485,91.912
4317970,11.5528,9.9408,7.3926,91.3724,90.9557,91.4246
4062567,20.2791,12.4049,11.678,93.3204,94.0141,89.585
4504552,12.4478,8.4462,7.1403,92.9254,94.3338,90.5333
2200767,13.0652,8.6868,6.7428,94.7796,97.5586,94.1524
2209656,25.2012,15.4443,8.4335,92.5457,88.9839,94.1903
4062574,18.1498,15.9274,9.7873,94.7862,93.8544,91.6888
4022851,19.6143,14.9765,12.2078,94.2406,94.2681,88.6336
1531041,23.4885,12.501,10.0738,93.7989,92.5928,89.6959
4108222,18.2882,15.8889,10.4985,93.8047,94.6958,91.5586
4312956,21.5846,17.25,10.004,91.4288,91.8838,93.0252
4331756,12.3783,11.4946,11.1668,87.6196,86.6264,85.8745
2213317,15.2975,8.3307,7.1922,96.4012,92.7508,87.3046
4086927,18.8055,13.1839,12.1129,91.6524,92.7119,90.465
4075709,22.416,12.8409,10.2401,94.3371,94.7453,90.7613
4066357,18.8567,14.4368,10.9602,94.4123,94.969,91.305
2214006,33.5065,8.9666,5.8618,90.4279,63.6859,87.0021
7052666,13.1326,8.4018,5.5634,93.1359,93.1225,90.3207
2201695,16.417,11.8279,8.4992,95.1447,95.9577,92.0871
4304187,23.3912,13.2704,11.956,93.6655,93.9041,88.9592
4100079,13.3506,9.8457,7.8456,92.9398,92.9678,90.6633
7224638,9.664,8.1512,6.1125,95.5162,94.885,93.4199
4079735,19.43,15.9693,12.5134,92.9789,93.2725,89.7744
2015552,17.9884,11.4538,8.1641,96.946,94.2876,90.8641
4028359,17.8268,14.3909,10.9448,98.4099,97.2467,89.0853
4070198,21.0374,13.0049,11.6452,94.0439,95.6878,90.822
4021035,17.3281,13.4356,11.408,92.3761,94.8441,93.4271
4338753,17.4126,11.4974,6.7865,95.3905,90.2918,93.5597
7214495,15.4573,9.5176,5.0018,89.8914,89.1491,90.0432
4064063,21.4138,13.9103,11.2961,92.6848,94.1492,90.638
4507910,17.6653,15.3945,11.0123,90.903,93.2471,94.1494
4079471,17.2316,15.2298,10.1123,89.1431,91.6821,103.9503
7031518,23.0891,12.5104,12.3281,91.4645,92.3083,89.1416
8100205,22.8891,16.6343,8.7562,92.0346,91.8677,91.3433
2014858,15.3696,13.6173,8.6013,89.2032,90.4149,102.6255
4030975,24.0463,13.7629,9.6119,93.8399,92.5286,92.5433
4082281,16.2249,10.3274,9.1263,92.5702,93.0629,92.091
1515090,10.7754,7.3735,6.0677,93.605,96.0728,92.6416
1505657,12.6616,11.7724,11.2228,96.2331,95.6358,93.0098
2218676,13.2271,12.2361,12.0835,89.1359,89.0561,87.6469
4322050,10.911,7.9675,7.1888,93.7992,94.1091,92.4687
7217012,13.0896,8.7413,5.2183,92.814,93.8053,91.4596
4317892,12.4465,10.2806,9.0537,92.7242,93.0898,88.9074
4081726,19.6106,17.5277,10.6299,92.5539,93.0261,90.9031
4312076,14.0262,10.2954,9.4349,98.4352,99.2389,94.0979
2205669,19.0311,9.4557,5.237,91.2553,86.15,96.2341
2105700,11.5221,6.5381,4.3971,96.7345,94.0129,91.1352
4342949,19.3834,17.2699,11.3398,93.2848,93.7241,90.379
2019571,9.9446,8.4389,7.0027,94.0372,94.6709,93.1487
2216803,12.8446,10.6679,9.6083,89.1743,91.7395,96.311
4326865,16.8107,15.2654,14.6534,91.3049,92.1829,90.8981
4338402,18.6568,16.6912,12.1782,93.8476,93.9539,89.3746
4081132,16.0301,12.2768,9.6815,92.6047,93.4586,94.029
2009104,18.6544,10.2259,6.5888,92.5978,90.7984,90.8004
2200710,19.4931,10.1436,7.9957,97.0544,92.6452,89.2344
1506523,14.0593,8.6667,7.4493,93.2213,94.0014,89.8265
7055026,14.4465,9.8162,7.745,94.5177,93.0619,90.2465
2204251,11.5666,10.1518,5.9201,92.6767,90.0898,88.9742
4344934,14.5183,11.8223,10.7807,90.4772,92.0746,91.7529
7218743,16.8136,9.7943,6.2982,93.3224,90.3523,89.1213
7105363,24.9092,22.092,7.1,84.176,79.3157,90.3707
2237615,14.626,12.2279,8.1664,94.6237,95.1406,91.1823
4324686,15.6617,13.5523,12.2062,90.5076,92.4902,93.6399
4116418,18.5863,15.8581,11.0431,91.8292,94.6666,94.5984
2010342,12.0466,9.4619,5.6547,93.2481,92.29,94.228
4073589,15.8748,13.1372,9.3548,93.2845,94.0846,96.5387
4067713,16.33,13.4597,12.5094,91.1572,92.5041,94.0252
4077939,21.592,11.2816,8.842,94.3548,93.663,93.7588
2232378,19.9383,14.5493,10.9506,93.1274,92.9865,93.9893
4330073,18.903,16.6542,11.7077,93.326,94.1352,90.1165
4066757,16.7457,14.5496,10.747,95.5849,100.1841,88.6627
4077056,19.072,11.1014,5.5338,92.5426,89.2886,90.9574
4311776,18.1828,15.0705,12.3522,90.7269,92.2317,89.7774
2103309,11.5114,6.5381,4.4473,96.5835,93.9239,91.2081
4069863,18.5215,16.0688,11.9753,95.8937,96.4221,89.2999
4082211,25.7094,16.9116,7.849,90.2421,87.719,92.6101
2100766,23.3191,7.9298,5.3176,92.2764,84.9507,84.0911
4114810,15.7044,13.8692,12.532,91.0027,92.8202,92.3278
4123342,22.7145,8.6686,6.8281,95.9116,88.9421,88.0651
7220416,14.029,10.466,3.7376,71.2576,72.7404,82.4419
1507342,13.2197,11.5498,7.6732,92.4608,90.2678,93.0321
2102146,13.7057,10.6759,7.7434,94.0264,92.8169,90.2882
4314417,21.1784,13.3107,8.7835,93.1035,93.0082,93.2298
2210029,15.9574,12.2332,9.6124,91.4369,93.8901,92.8032
4060793,14.504,11.9398,7.995,95.288,93.8093,91.1975
7000071,11.6247,10.5071,3.8314,84.3713,89.6078,96.4595
4302068,17.89,11.2907,9.7474,96.7502,94.3075,91.5246
4336809,13.5124,11.5089,9.297,93.7432,94.6813,93.0496
4110265,26.6221,11.2733,5.987,92.5666,80.9728,94.2597
2240441,12.7796,11.7178,10.4446,91.5366,90.3393,91.2917
1100873,13.4602,12.3955,12.4468,86.9738,88.1356,86.61
7150297,13.0006,11.8141,7.1727,92.0848,89.7122,92.8086
2011392,19.6078,14.5541,10.6725,92.2804,93.9106,92.1313
4320341,15.061,10.6946,8.0552,95.4928,94.4305,91.6246
4310150,9.6113,8.2522,7.2694,93.0348,93.8748,92.9761
2000288,12.6053,9.4596,6.9961,93.5218,94.5069,94.9667
2017606,20.2412,8.9349,6.5193,95.4683,90.3287,91.8908
1506082,20.3982,13.7043,12.1289,90.3547,91.931,91.0105
2212647,17.6482,14.5096,9.8214,90.1612,90.0555,106.4374
2010097,15.6965,13.272,10.7854,89.835,93.0827,94.5208
2234604,17.4962,11.7461,6.801,92.3095,88.4826,92.3018
4086598,22.8129,16.5271,8.464,91.1142,90.7996,91.4839
4102659,16.3344,13.6874,12.2512,89.4691,91.035,96.6882
1518664,22.5275,17.5628,5.1491,91.8956,86.9455,96.632
1541885,15.9444,14.2528,9.0312,93.3226,94.6088,91.0684
4101585,10.8818,9.3581,7.9784,95.3975,96.2063,92.887
2009004,19.67,6.1525,4.9461,94.0467,89.3555,85.1182
1501700,14.2737,11.4466,10.3618,92.7734,94.5482,92.4634
2016318,11.5704,10.4663,7.613,93.0386,91.7327,94.6798
4079908,17.2393,15.3015,11.0634,91.6826,95.5254,92.9769
4100045,14.5317,12.5891,9.4146,91.341,93.9354,93.546
2004098,17.9288,10.9896,8.6093,94.0575,95.7127,91.0447
2011694,20.0717,10.5287,5.8223,93.1409,87.2998,91.1709
1515720,10.4474,8.2823,6.3309,94.6084,97.2468,94.9758
4303990,13.4127,11.9314,10.9426,91.2796,92.832,90.6425
1502645,15.2495,10.8707,7.1129,93.4629,92.1588,90.964
2233352,15.7572,13.4588,8.7026,92.4709,93.3796,94.4578
2007056,17.3345,12.5924,9.8018,98.6138,96.0464,92.17
8103659,11.4454,7.9117,4.6901,96.0287,97.0461,94.3661
1507715,10.5094,8.7419,7.6302,95.0395,96.3719,95.6238
4029229,12.0597,8.005,6.2751,93.4015,93.4743,90.1593
7111129,12.4041,9.7264,6.5097,92.3001,92.3038,96.6593
2201276,19.1185,11.9766,9.1145,95.1155,94.6185,93.2069
4073349,18.5695,12.9601,11.6103,92.3808,94.1257,88.5113
4111498,18.9764,16.2545,12.1889,91.2159,92.7586,93.4939
4073302,22.0312,19.5462,9.2442,92.3057,90.9784,92.0713
4061207,8.4735,7.0345,6.1869,93.9659,93.6074,92.7406
4333690,18.5222,10.4661,9.4189,93.1586,93.5125,90.6658
1503596,11.6776,8.5931,7.7995,92.9088,94.4694,91.635
4302139,18.0557,14.3997,11.2155,93.3233,96.7214,90.2999
4320840,17.7481,11.7595,10.0786,94.1567,93.2577,92.805
4117317,14.6952,12.2164,8.1876,95.4862,94.7937,89.8084
2214233,13.2299,10.1177,7.8775,93.0746,92.085,90.4338
2011924,10.4944,8.3628,6.6732,94.7468,95.7555,94.3395
4306419,11.4964,10.7406,9.9283,94.485,93.3131,92.5851
7214420,21.3526,6.698,5.7548,96.0788,90.7631,88.604
2232369,10.7827,8.8871,5.678,95.2353,98.1793,90.5084
4123714,15.0658,8.7872,7.6876,93.7446,92.0641,89.1765
2000514,12.4164,8.7175,8.0222,93.8558,94.4218,91.9181
2217926,34.293,9.5503,5.3025,93.6651,60.3536,91.219
4080215,20.3851,18.8168,11.2452,92.6197,91.3613,90.5365
4326633,11.9011,9.9883,9.0935,90.2776,91.3706,89.1476
4310201,16.6333,13.8928,8.5315,95.4433,95.4626,90.007
4024209,13.8187,10.8671,9.3077,92.5517,93.761,92.5646
4302120,20.6608,13.4674,10.2594,92.1014,93.981,92.0976
4029229,12.0825,8.0093,6.2693,93.5088,93.6112,90.3173
2219152,11.089,9.3743,6.9477,92.9173,92.5753,92.3634
4117672,17.9276,12.9809,11.3523,94.2625,97.6357,91.027
4107744,20.1887,19.9587,12.5831,95.212,86.9673,116.4245
1502953,16.8329,9.9263,6.6491,92.6036,92.4785,95.9084
2212136,15.7994,9.4768,8.2159,97.0318,90.8535,90.2211
4077530,27.623,13.6292,9.2262,93.8757,90.3254,92.9577
4114956,20.3804,12.3023,10.1022,96.4951,95.2542,91.3223
2217023,22.1573,15.6979,10.0818,92.6708,92.3437,94.768
2236435,11.5881,10.2504,7.209,92.6231,90.7573,95.6364
2231697,11.355,8.0466,6.3167,94.5269,93.9774,93.4405
2207935,13.1891,10.1205,5.9138,91.2614,90.9566,92.3486
2206500,26.7009,6.9308,6.1007,92.1423,89.8598,85.1697
1504398,12.3475,11.9827,11.6713,100.3211,96.2946,92.5549
4071663,15.6109,11.1456,10.0216,91.7813,92.5172,92.26
4113567,19.713,14.0463,8.8905,91.4063,90.7219,103.3166
2203593,10.8351,8.0989,6.1519,93.7532,94.7129,93.7992
1508939,17.4646,11.4267,9.6741,94.0215,94.595,91.8537
4020028,14.3093,13.6617,13.2322,88.1889,89.7331,91.1569
7028296,11.2881,8.6588,6.2923,94.6658,95.9903,93.2352
8103339,19.3081,12.7654,7.961,93.2618,93.0685,91.7361
4025821,12.5611,9.4933,8.1943,93.4463,94.0886,91.8692
2220493,23.1592,10.1765,9.304,91.408,91.115,91.6582
7214492,16.3358,8.871,5.0226,91.519,89.8571,88.533
4077009,19.917,10.4224,8.2834,94.2333,93.9429,93.4125
4079736,13.7107,12.5313,11.2225,103.2705,101.9325,95.8732
1513738,12.966,7.4412,6.2384,92.6295,91.7253,88.3452
4309378,20.7568,17.7299,11.7407,89.7435,91.1906,99.6815
2206955,9.2381,7.9647,7.3579,94.2693,94.8334,94.5959
4327996,19.2245,16.5061,10.6338,93.0324,93.9918,91.501
2206425,20.4885,9.0784,5.8868,94.8674,89.1732,88.0211
4329969,16.4437,14.3353,11.5843,95.6633,97.8761,88.6841
1507325,15.4784,10.5411,5.5895,91.1543,89.4655,93.8629
4103931,15.7151,13.0399,10.6823,94.241,94.6901,88.9364
2102964,13.6113,10.3787,5.7345,95.2082,94.3276,91.0995
4318227,13.6961,11.5405,9.0766,93.2073,93.865,92.5083
5000054,20.0426,17.145,4.6882,75.0717,70.0961,84.5579
1545017,17.2869,11.6805,7.0725,93.8721,91.4817,93.2924
2212248,11.7569,8.8271,7.4803,93.1574,92.8301,93.4591
2209013,17.6472,15.6418,12.1034,92.4774,94.9521,93.0934
1504024,15.6686,8.8567,7.9819,93.2338,91.9024,91.0472
4505673,14.9265,13.1646,8.4824,91.9656,91.3133,98.1512
2221364,18.791,15.3741,6.1887,88.7323,86.8597,90.1677
4084488,13.4724,12.2101,6.9149,92.4373,90.0474,100.4221
4309975,18.3499,12.3535,10.526,91.6039,93.9317,94.0259
4062291,14.6775,11.3416,7.8283,94.9736,93.9588,91.4266
2212520,16.4398,10.2776,8.6588,95.4083,96.2655,91.7126
4024900,17.7813,14.4171,3.8755,84.5707,82.0927,89.5004
4113539,21.8335,13.2331,11.6065,91.4931,93.5468,90.5237
4083803,12.6642,8.1635,6.8213,93.6371,93.4986,88.6099
4031732,26.8007,15.4844,8.2727,92.9147,87.348,93.0718
2003950,20.7509,11.6387,6.4997,95.5573,95.5349,93.5218
1541401,15.8289,13.5351,12.8179,88.4551,89.3345,89.921
4024422,19.2746,12.242,7.0697,93.8984,89.9481,91.526
4121407,27.5316,14.9181,6.2525,92.5535,81.8311,91.5736
4109656,18.5533,15.1337,11.4816,90.3324,93.3031,96.4047
4027360,20.0085,18.6066,9.5491,92.3322,92.4622,91.6098
4105766,18.4881,11.5449,10.302,94.1879,94.1752,91.9989
4026610,13.9045,10.1584,8.2591,93.5375,93.0103,92.0481
4500726,13.4867,9.6716,5.8751,95.0336,94.5267,90.2635
4073328,16.6582,15.2131,8.0907,91.7281,92.2804,93.4302
2231802,20.6536,16.971,11.7743,91.1233,92.2249,96.5468
2240986,12.1446,8.2622,6.456,92.8356,93.5055,88.8651
4071178,12.8274,9.7621,7.7176,92.8026,92.0389,90.7067
4318073,15.4525,11.9117,9.8796,91.8226,94.3151,91.9889
2209763,15.3591,13.7901,8.3642,90.7825,90.2905,101.8309
2233468,14.6624,12.0876,11.0143,95.0449,96.6454,90.2421
4121964,31.5634,11.3493,5.7286,87.1074,67.0544,87.0309
4325346,16.5314,14.7219,13.2133,90.004,91.6966,91.7157
4061815,10.2962,9.7384,9.2118,90.3316,90.9933,88.5297
4063713,17.6833,16.9658,16.1048,88.9761,88.2067,89.4986
4507577,25.0992,10.5062,6.4731,95.4214,89.4072,91.7413
2233632,14.8425,11.9339,6.1703,94.3313,91.0453,94.2194
4074511,19.3678,14.3547,11.2258,93.0893,95.5608,91.2617
4318798,25.8594,15.5451,12.0393,93.2717,91.0428,94.2493
1506870,23.6295,15.0619,4.3337,78.9068,66.9619,84.2895
4029348,12.7555,10.227,7.1035,93.0973,91.817,89.8224
2206549,18.9735,16.6871,9.5261,90.5884,91.7904,96.782
1519372,12.2949,7.5403,6.0231,93.4114,91.1345,89.8019
2215120,23.626,12.7878,8.1125,94.2117,90.0564,94.7918
4106652,10.286,9.2334,8.1185,94.3262,96.123,93.1308
2007142,20.4347,17.894,11.2465,90.0585,91.2623,95.0281
2206947,23.5417,10.0029,7.0808,94.1103,88.7485,89.1373
4330928,19.5159,14.4836,11.03,92.4678,93.6979,90.2905
4020541,13.574,10.8962,7.943,93.8722,92.9835,90.253
4067662,12.7692,11.5746,10.9077,91.8452,91.6096,90.2977
2232262,11.3626,9.1013,6.1301,93.5669,94.2392,93.9427
1505496,22.587,10.1356,8.647,92.4853,91.6021,91.2653
4310612,21.013,11.5823,10.4174,90.7913,93.9518,94.2941
4024195,14.3152,12.2285,8.3,93.2132,92.4275,92.4919
4335905,15.9759,11.8845,10.5338,91.868,93.5106,91.969
4503807,15.5386,8.9294,7.5192,94.9324,91.4744,88.9552
1512223,13.3446,12.0753,8.0688,93.4121,90.9646,91.7206
2207465,12.0624,11.4176,10.9262,97.8806,95.4376,94.8422
2234238,18.1034,15.7375,4.5899,85.9431,84.9904,99.2869
2102796,13.6955,11.0,7.0602,94.2675,92.1875,90.7911
4321030,11.5799,9.9797,8.581,91.1657,91.206,90.0726
4027628,16.2611,13.8129,9.6635,95.2619,97.0422,90.1388
2204481,20.5945,10.6564,7.7262,93.9818,89.9664,89.6499
4113367,15.8143,11.0436,9.4542,92.5069,94.7993,91.5875
2201882,11.2033,8.8887,7.1429,93.6789,96.0537,93.4709
4312168,16.3521,14.5897,13.3786,90.9814,92.5905,91.7497
4075655,18.2403,13.501,11.3995,95.5308,95.4026,90.3774
7112341,17.0462,10.1165,5.5803,91.6384,88.0052,88.5537
1504983,11.8814,10.8654,9.8171,88.6094,88.4473,86.9238
2010271,17.4901,7.1958,4.8709,98.6881,96.2488,90.4104
4336211,12.0386,11.1344,7.4573,92.5803,89.9261,97.1658
2241215,15.9251,12.9092,9.3516,92.3898,94.0426,96.2959
7113454,16.3814,12.757,4.6415,86.5203,87.4638,99.6558
1505251,28.1917,11.0594,6.725,92.279,84.5555,87.4875
2213632,26.5186,7.5884,4.1058,97.1585,81.7288,87.3926
2011863,12.6286,9.1504,7.4851,92.7815,93.5528,91.282
2232010,12.0813,8.7265,7.9544,93.1083,94.2779,92.888
1518021,13.2441,12.4723,12.371,88.5945,88.7959,87.4293
2221389,28.5324,9.5986,7.8086,99.5658,85.5806,86.8467
2010534,15.5607,10.3352,9.0568,93.5772,93.0012,92.3351
2233030,12.069,11.0527,7.1941,93.4287,90.0726,90.9122
4101543,17.6822,17.1449,16.7862,87.3901,85.4166,88.9428
4061815,10.3208,9.7385,9.1995,90.6119,91.2669,88.8665
2238329,27.7019,10.9591,9.1906,93.8114,86.5014,88.8123
2208832,18.6859,10.2651,7.205,95.9968,91.788,90.3948
4317489,19.4636,17.6888,15.4065,92.0251,89.4033,90.177
2201269,16.6561,10.2665,8.6763,97.822,93.9629,91.3091
4085015,16.6418,11.0455,9.4354,95.658,93.9003,92.2641
4320427,17.825,16.7308,9.801,90.9809,92.7104,92.916
2207610,13.1661,7.889,5.5607,96.444,95.9144,90.1014
4315088,17.8491,12.4878,11.1946,89.54,92.2292,89.3673
1507825,13.3575,9.8655,7.7271,93.0652,93.2263,90.572
4079121,12.2772,10.9862,10.1414,92.3525,91.7862,88.853
2100579,19.9,10.9809,9.0293,95.3569,93.3511,91.6332
1542679,12.9811,11.0452,8.4869,92.7692,92.8334,90.861
4031375,8.8008,6.9201,5.2531,96.6441,99.0956,94.3014
4114657,23.7815,17.1379,9.9505,93.5106,90.8664,93.1653
2012259,10.8135,7.5722,3.4594,92.7569,100.1101,95.0815
4100956,14.1352,8.7963,7.3924,93.7536,92.9686,89.0069
4086052,10.6745,9.4048,8.2998,91.5255,92.4226,90.054
4069536,21.1406,13.2778,10.0474,93.1779,95.0601,91.9175
4020571,15.2376,12.6725,11.3323,92.8354,94.0588,93.8316
4504900,20.1393,17.5781,7.6602,90.6064,89.5676,93.342
4336538,14.9558,13.3877,12.4804,90.0547,91.7367,90.9388
2239005,9.5501,8.5912,7.5253,91.3317,92.384,91.1283
2212394,16.7467,12.7888,8.2568,94.4564,92.5182,94.6471
4084558,9.5889,8.2366,7.3786,93.4471,94.0951,94.1147
4501343,16.7996,14.5385,10.6555,91.3429,94.1355,94.8745
4062926,19.6766,17.6463,9.6151,92.2913,93.2588,92.2954
2101172,8.7586,6.7282,5.4192,94.6387,95.5278,93.1974
2010937,16.5294,12.3052,9.8918,93.2977,95.6538,93.492
4116364,15.8344,12.3527,10.9937,88.2862,91.7759,90.6762
4065393,28.9526,9.1719,8.5303,94.3858,85.1964,83.1907
4084643,18.0467,12.1034,8.2109,95.1455,94.9186,91.2029
4340806,16.3024,14.2144,13.3134,93.2769,93.0648,89.9927
2209549,14.5651,13.4953,8.5882,92.293,91.4317,93.8653
4113778,10.4983,9.1059,8.105,91.8811,92.4487,90.7731
4024227,16.8721,7.9583,7.1359,92.8872,92.5474,91.0381
1514425,21.4142,12.463,11.7192,91.6022,93.5465,89.4707
2007884,19.9919,8.8901,4.7898,93.9102,84.944,90.25
4103019,19.9814,14.9323,8.8543,91.3328,92.5056,95.7638
2218832,11.3188,8.6454,6.4192,94.6727,94.0125,95.9005
4309627,14.7175,10.1936,8.7985,92.735,93.129,91.7262
2237380,10.7783,8.9458,6.9332,92.8492,94.1873,93.3229
4082990,22.1346,14.443,9.4427,92.6555,92.0302,91.432
4103984,16.1563,9.9055,6.7385,93.4137,94.1568,91.5747
4505010,16.9524,14.0308,9.3144,94.2936,95.5534,91.3005
4060773,19.0242,14.4494,10.6079,93.1541,95.5184,91.8522
2219482,15.4962,10.324,7.0932,94.3631,92.0031,90.3774
4105415,10.8834,8.5392,5.615,95.6172,94.8938,94.2968
4074068,21.1865,15.9181,9.4758,92.0231,91.7416,95.3214
4064047,25.5544,12.9555,12.1432,90.0372,91.0835,89.9286
4344581,21.4084,13.3006,11.8932,94.2022,94.4274,90.4481
8000130,13.9368,11.2822,6.3934,93.532,91.9852,94.5018
2231941,11.8782,8.4754,7.2064,93.6707,93.1679,91.7177
2010322,15.7697,14.2916,8.5974,95.2327,94.8078,90.3548
2215777,19.2137,16.0986,11.872,94.2635,94.5303,90.1125
4326499,15.5381,10.8352,9.561,91.6916,92.6026,92.0537
9007681,14.9995,10.2829,3.9648,76.8815,78.0195,85.6936
7006974,17.0544,16.1392,15.9914,90.8003,89.6695,89.1078
2218278,16.6553,14.0619,8.7158,93.9111,95.3221,90.155
2009507,15.4383,10.4281,9.0845,93.2363,93.1927,91.8361
2014177,10.1985,7.6802,6.5683,94.7847,96.3824,94.0951
2016377,13.8131,10.6184,7.8339,93.7952,91.5966,93.8501
2103067,17.1664,13.0868,3.7685,83.1501,85.1728,87.4011
4028730,15.6251,12.9775,8.7873,94.9067,95.4589,90.757
4113261,14.4264,13.0859,7.9619,92.8836,91.3205,96.9443
4026029,22.986,12.1057,6.9746,93.7348,90.7172,90.5978
2213286,17.0309,15.8152,9.0252,94.526,94.0586,90.6906
4080232,19.8735,16.9538,11.476,92.4682,93.0525,91.1371
4509841,11.3021,8.9451,6.9375,90.7188,92.4085,89.5846
